81	2	5	0	0.373366	0.463235	0.517157	0.572917	IMG_20141024_100406.jpg
0	2	5	0	0.106618	0.156863	0.917892	0.755208	IMG_20141024_081613.jpg
162	2	5	0	0.391748	0.606618	0.636846	0.841605	IMG_20141024_103708.jpg
148	2	5	0	0.171569	0.263480	0.762255	0.683517	IMG_20141024_103327.jpg
128	2	5	0	0.441993	0.405025	0.540850	0.481005	IMG_20141024_102523.jpg
127	2	5	0	0.443219	0.496936	0.518382	0.559130	0	0.390523	0.003676	0.503676	0.069853	IMG_20141024_102511.jpg
120	2	5	0	0.359069	0.343750	0.551471	0.486826	IMG_20141024_102304.jpg
226	2	5	0	0.000521	0.453704	0.056771	0.601852	0	0.257292	0.412963	0.327083	0.571296	T43-35_2014_10__12_56_58_VIDEO.jpg
33	2	5	0	0.366830	0.476103	0.464461	0.543199	IMG_20141024_083627.jpg
130	2	5	0	0.441993	0.432598	0.571078	0.525429	IMG_20141024_102722.jpg
34	2	5	0	0.450980	0.464154	0.531454	0.520527	IMG_20141024_083656.jpg
9	2	5	0	0.430147	0.462316	0.605392	0.593750	IMG_20141024_081918.jpg
202	2	5	0	0.127083	0.083333	0.365104	0.526852	L1-23-9.jpg
119	2	5	0	0.474673	0.361520	0.606618	0.451287	IMG_20141024_102248.jpg
18	2	5	0	0.503676	0.327819	0.630310	0.418811	IMG_20141024_082642.jpg
194	2	5	0	0.655229	0.196385	0.818627	0.373162	IMG_20141025_144632.jpg
157	2	5	0	0.411765	0.398897	0.680556	0.598652	IMG_20141024_103551.jpg
161	2	5	0	0.361520	0.342525	0.654003	0.603554	IMG_20141024_103657.jpg
125	2	5	0	0.325980	0.302083	0.638072	0.526348	IMG_20141024_102436.jpg
182	2	5	0	0.807598	0.151042	0.840686	0.177083	0	0.696078	0.596201	0.722631	0.627757	0	0.727124	0.598039	0.752859	0.627451	IMG_20141025_144109.jpg
205	2	5	0	0.418750	0.425926	0.598958	0.755556	L1-68-36.jpg
43	2	5	0	0.543301	0.393076	0.663399	0.484988	0	0.543301	0.772672	0.634395	0.848652	IMG_20141024_090133.jpg
57	2	5	0	0.485294	0.435662	0.619690	0.564951	IMG_20141024_090618.jpg
223	2	5	0	0.476042	0.326852	0.613021	0.541667	T40-30_2014_10__12_48_05_VIDEO.jpg
54	2	5	0	0.352124	0.394914	0.526144	0.665748	IMG_20141024_090536.jpg
106	2	5	0	0.009804	0.199449	0.991422	0.939645	IMG_20141024_101812.jpg
93	2	5	0	0.000408	0.136029	0.845180	0.761642	IMG_20141024_101427.jpg
172	2	5	0	0.451797	0.471507	0.519199	0.523591	IMG_20141024_104441.jpg
8	2	5	0	0.456291	0.321078	0.660539	0.467218	IMG_20141024_081912.jpg
169	2	5	0	0.427288	0.376225	0.633170	0.520527	IMG_20141024_104148.jpg
122	2	5	0	0.361520	0.393995	0.524918	0.511642	IMG_20141024_102345.jpg
11	2	5	0	0.421977	0.370404	0.576389	0.485907	IMG_20141024_081942.jpg
108	2	5	0	0.406454	0.407782	0.544526	0.627145	IMG_20141024_101912.jpg
27	2	5	0	0.495915	0.189338	0.656863	0.401654	IMG_20141024_083138.jpg
17	2	5	0	0.498366	0.481005	0.631536	0.575980	IMG_20141024_082634.jpg
124	2	5	0	0.478758	0.485907	0.636846	0.595588	IMG_20141024_102403.jpg
171	2	5	0	0.145425	0.513480	0.696078	0.927696	IMG_20141024_104230.jpg
153	2	5	0	0.000408	0.116422	1.000000	0.887868	IMG_20141024_103439.jpg
185	2	5	0	0.362745	0.409926	0.572304	0.535233	IMG_20141025_144254.jpg
203	2	5	0	0.194792	0.592593	0.391667	1.000000	L1-34-135.jpg
181	2	5	0	0.797386	0.159620	0.831699	0.186887	0	0.689134	0.606311	0.714869	0.636336	0	0.719363	0.605699	0.743873	0.636642	IMG_20141025_144105.jpg
189	2	5	0	0.474265	0.434130	0.551062	0.505208	IMG_20141025_144428.jpg
179	2	5	0	0.456699	0.463542	0.563317	0.544424	IMG_20141024_104644.jpg
175	2	5	0	0.385212	0.475184	0.651552	0.666667	IMG_20141024_104533.jpg
214	2	5	0	0.485417	0.316667	0.577604	0.489815	L5-203-189.jpg
134	2	5	0	0.054330	0.307904	0.826797	0.884191	IMG_20141024_102826.jpg
221	2	5	0	0.309375	0.457407	0.451042	0.723148	T37-24_2014_10__12_34_35_VIDEO.jpg
4	2	5	0	0.469771	0.291360	0.581699	0.374387	IMG_20141024_081726.jpg
69	2	5	0	0.217729	0.307904	0.768791	0.704350	IMG_20141024_090935.jpg
147	2	5	0	0.481618	0.345588	0.551471	0.401042	IMG_20141024_103313.jpg
82	2	5	0	0.000408	0.000306	1.000000	0.905944	IMG_20141024_100500.jpg
84	2	5	0	0.433824	0.456189	0.501225	0.504596	IMG_20141024_100716.jpg
133	2	5	0	0.178513	0.349571	0.697712	0.749694	IMG_20141024_102801.jpg
19	2	5	0	0.324755	0.369179	0.546160	0.532475	IMG_20141024_082700.jpg
145	2	5	0	0.468137	0.359375	0.552696	0.423713	IMG_20141024_103240.jpg
209	2	5	0	0.473958	0.349074	0.677604	0.948148	L1-89-35.jpg
51	2	5	0	0.325980	0.396140	0.549837	0.673713	IMG_20141024_090512.jpg
156	2	5	0	0.024101	0.243873	0.942810	0.910846	IMG_20141024_103537.jpg
121	2	5	0	0.112337	0.270527	0.876634	0.839767	IMG_20141024_102315.jpg
177	2	5	0	0.443219	0.401961	0.564951	0.491115	IMG_20141024_104617.jpg
5	2	5	0	0.486520	0.311887	0.627859	0.444547	IMG_20141024_081819.jpg
26	2	5	0	0.491830	0.219056	0.656863	0.435355	IMG_20141024_083131.jpg
150	2	5	0	0.444444	0.459252	0.604167	0.591605	IMG_20141024_103359.jpg
208	2	5	0	0.181250	0.216667	0.463021	0.715741	L1-76-31.jpg
152	2	5	0	0.328431	0.414828	0.598856	0.589767	IMG_20141024_103424.jpg
211	2	5	0	0.115625	0.370370	0.306771	0.807407	L1-89-41.jpg
105	2	5	0	0.009804	0.298100	0.955882	0.971201	IMG_20141024_101737.jpg
24	2	5	0	0.402369	0.301164	0.598856	0.461091	IMG_20141024_082822.jpg
173	2	5	0	0.455065	0.404105	0.548203	0.474877	0	0.240605	0.448529	0.302288	0.485600	IMG_20141024_104454.jpg
29	2	5	0	0.441993	0.350490	0.658088	0.597733	IMG_20141024_083310.jpg
3	2	5	0	0.333742	0.222120	0.656454	0.465380	IMG_20141024_081714.jpg
212	2	5	0	0.187500	0.226852	0.319271	0.627778	L1-96-39.jpg
206	2	5	0	0.512500	0.297222	0.647917	0.704630	L1-7-4.jpg
91	2	5	0	0.004493	0.222120	0.922794	0.905944	IMG_20141024_101304.jpg
55	2	5	0	0.411765	0.385110	0.549837	0.526348	IMG_20141024_090555.jpg
218	2	5	0	0.517708	0.375926	0.727083	0.700926	T30-15_2014_10__12_05_21_226_VIDEO.jpg
56	2	5	0	0.443219	0.351409	0.584150	0.510723	IMG_20141024_090609.jpg
210	2	5	0	0.535937	0.446296	0.700000	0.749074	L1-89-40.jpg
30	2	5	0	0.360294	0.276348	0.623775	0.544118	IMG_20141024_083333.jpg
190	2	5	0	0.885212	0.168199	0.910131	0.189338	IMG_20141025_144519.jpg
222	2	5	0	0.442188	0.161111	0.602604	0.441667	T38-24_2014_10__12_40_30_VIDEO.jpg
176	2	5	0	0.348448	0.266544	0.506536	0.388174	IMG_20141024_104605.jpg
83	2	5	0	0.007761	0.116422	0.997958	0.853554	IMG_20141024_100528.jpg
14	2	5	0	0.363971	0.268382	0.772467	0.533395	IMG_20141024_082337.jpg
224	2	5	0	0.558854	0.512037	0.685937	0.741667	T40-32_2014_10__12_45_49_VIDEO.jpg
65	2	5	0	0.361520	0.407782	0.536765	0.578738	IMG_20141024_090829.jpg
126	2	5	0	0.397059	0.396140	0.566993	0.519608	IMG_20141024_102458.jpg
131	2	5	0	0.347222	0.334865	0.656863	0.567096	IMG_20141024_102741.jpg
149	2	5	0	0.180964	0.267463	0.796569	0.661765	IMG_20141024_103344.jpg
61	2	5	0	0.107026	0.244792	0.733252	0.698529	IMG_20141024_090734.jpg
64	2	5	0	0.337827	0.363358	0.537990	0.563113	IMG_20141024_090819.jpg
111	2	5	0	0.378676	0.236826	0.616013	0.495711	IMG_20141024_101959.jpg
76	2	5	0	0.524918	0.540441	0.611928	0.603554	IMG_20141024_100303.jpg
25	2	5	0	0.407680	0.432598	0.551471	0.560968	0	0.433824	0.920650	0.544526	1.000000	IMG_20141024_082841.jpg
15	2	5	0	0.478758	0.397978	0.651552	0.503676	IMG_20141024_082610.jpg
102	2	5	0	0.455474	0.394914	0.602941	0.571998	IMG_20141024_101647.jpg
123	2	5	0	0.395833	0.399816	0.522467	0.498775	IMG_20141024_102357.jpg
92	2	5	0	0.091503	0.265625	0.830474	0.828738	IMG_20141024_101407.jpg
138	2	5	0	0.412990	0.464154	0.515523	0.538297	IMG_20141024_103008.jpg
87	2	5	0	0.461601	0.380208	0.585376	0.468137	IMG_20141024_100804.jpg
135	2	5	0	0.000408	0.210784	0.816176	0.872243	IMG_20141024_102901.jpg
86	2	5	0	0.460784	0.462929	0.508170	0.498162	IMG_20141024_100750.jpg
151	2	5	0	0.479984	0.480086	0.616013	0.602635	IMG_20141024_103410.jpg
74	2	5	0	0.408905	0.514706	0.531454	0.605392	IMG_20141024_091109.jpg
219	2	5	0	0.239583	0.000926	0.520833	0.675926	0	0.577604	0.007407	0.863021	0.734259	T33-18_2014_10__12_25_13_240_VIDEO.jpg
158	2	5	0	0.357435	0.484069	0.705474	0.748775	IMG_20141024_103609.jpg
63	2	5	0	0.348448	0.397059	0.493873	0.555147	0	0.559641	0.468444	0.596405	0.518689	IMG_20141024_090807.jpg
155	2	5	0	0.444444	0.161765	0.580065	0.265625	IMG_20141024_103505.jpg
13	2	5	0	0.397059	0.397059	0.553922	0.505821	IMG_20141024_082320.jpg
141	2	5	0	0.000408	0.196385	0.921569	0.914828	IMG_20141024_103119.jpg
159	2	5	0	0.455474	0.381127	0.514297	0.424326	IMG_20141024_103625.jpg
32	2	5	0	0.526144	0.327819	0.606618	0.381127	0	0.566993	0.937500	0.654003	0.994792	IMG_20141024_083603.jpg
99	2	5	0	0.000408	0.026348	0.982026	0.812194	IMG_20141024_101548.jpg
186	2	5	0	0.375817	0.429534	0.639706	0.625306	IMG_20141025_144311.jpg
114	2	5	0	0.055964	0.132966	0.949346	0.752757	IMG_20141024_102055.jpg
60	2	5	0	0.281046	0.343750	0.779412	0.710172	0	0.789624	0.501838	0.804330	0.518689	0	0.001634	0.262561	0.029412	0.288297	0	0.115196	0.509804	0.133578	0.525429	0	0.102124	0.579963	0.122549	0.606618	0	0.255310	0.455576	0.267157	0.467525	0	0.801471	0.574449	0.825163	0.598039	IMG_20141024_090722.jpg
170	2	5	0	0.466912	0.559130	0.668709	0.707414	IMG_20141024_104152.jpg
6	2	5	0	0.490605	0.369485	0.617239	0.470282	0	0.494690	0.950368	0.636029	1.000000	IMG_20141024_081846.jpg
42	2	5	0	0.495915	0.352635	0.633170	0.436581	0	0.552696	0.939645	0.656046	1.000000	IMG_20141024_090124.jpg
49	2	5	0	0.407680	0.484988	0.555147	0.695466	IMG_20141024_090431.jpg
213	2	5	0	0.398958	0.349074	0.490625	0.527778	L5-139-187.jpg
144	2	5	0	0.407680	0.232843	0.680556	0.433517	IMG_20141024_103222.jpg
229	2	5	0	0.683333	0.140741	0.852604	0.419444	T47-45_2014_10__13_06_51_VIDEO.jpg
101	2	5	0	0.156046	0.250613	0.858252	0.770527	IMG_20141024_101611.jpg
154	2	5	0	0.212418	0.253676	0.829248	0.716299	IMG_20141024_103448.jpg
1	2	5	0	0.473448	0.389093	0.742239	0.584865	IMG_20141024_081649.jpg
46	2	5	0	0.096814	0.215074	0.874183	0.792279	IMG_20141024_090334.jpg
215	2	5	0	0.372917	0.444444	0.518750	0.688889	L5-67-185.jpg
163	2	5	0	0.310049	0.365196	0.607843	0.617341	IMG_20141024_103724.jpg
166	2	5	0	0.485294	0.397978	0.643382	0.515625	IMG_20141024_103834.jpg
41	2	5	0	0.395833	0.354473	0.498366	0.425551	0	0.420752	0.843750	0.501225	0.901042	IMG_20141024_090112.jpg
96	2	5	0	0.087418	0.174632	0.980801	0.836703	IMG_20141024_101514.jpg
70	2	5	0	0.443219	0.399816	0.588235	0.498775	IMG_20141024_090948.jpg
142	2	5	0	0.102124	0.366422	0.794935	0.888174	IMG_20141024_103127.jpg
118	2	5	0	0.073121	0.200368	1.000000	0.938113	IMG_20141024_102141.jpg
103	2	5	0	0.011029	0.256740	0.946487	0.974265	IMG_20141024_101657.jpg
53	2	5	0	0.341912	0.405025	0.548611	0.670650	IMG_20141024_090529.jpg
104	2	5	0	0.386438	0.324755	0.575163	0.543199	IMG_20141024_101728.jpg
160	2	5	0	0.283905	0.266544	0.640931	0.526348	IMG_20141024_103643.jpg
94	2	5	0	0.011029	0.208333	0.983660	0.931679	IMG_20141024_101501.jpg
88	2	5	0	0.000408	0.103554	0.995507	1.000000	IMG_20141024_100849.jpg
48	2	5	0	0.420752	0.412684	0.576389	0.608456	IMG_20141024_090415.jpg
36	2	5	0	0.369690	0.502757	0.453840	0.554228	0	0.325980	0.911765	0.411765	0.977022	IMG_20141024_083824.jpg
45	2	5	0	0.083333	0.201287	0.980801	0.850490	IMG_20141024_090306.jpg
207	2	5	0	0.341667	0.175926	0.532292	0.579630	L1-74-34.jpg
196	2	5	0	0.444444	0.328738	0.607843	0.451287	IMG_20141025_144702.jpg
79	2	5	0	0.466912	0.527574	0.540850	0.582721	0	0.224673	0.421569	0.279820	0.465074	IMG_20141024_100339.jpg
58	2	5	0	0.411765	0.460172	0.523693	0.571998	IMG_20141024_090624.jpg
85	2	5	0	0.452614	0.489890	0.517157	0.535233	IMG_20141024_100740.jpg
